Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1294238516486995968,RT @Jakester_1 : @McKaylaRoseJ And at the same time the most respected.  Interesting,Donald J. Trump,realDonaldTrump,2020-08-14T11:44:42.000Z,Fri Aug 14 11:44:42 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,,,,,
1294237893557354496,"RT @SaynotoT : @McKaylaRoseJ Disrespected? A billion Indians love him. So do the vast majority of Japanese, Israelis, S Koreans, Filipinos, etc. Even most Chinese respect him.. and fear his trade sanctions. I travel a lot and hear things firsthand.",Donald J. Trump,realDonaldTrump,2020-08-14T11:42:14.000Z,Fri Aug 14 11:42:14 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,,,,,
1294237653093756930,Thank you! https://t.co/62wJYhQtSL,Donald J. Trump,realDonaldTrump,2020-08-14T11:41:16.000Z,Fri Aug 14 11:41:16 +0000 2020,37214,7929,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/Margare03303242/status/1294060231031435264 ,0,0,,,,,
1294236514038296577,RT @KatrinaPierson : On now... https://t.co/ojUoMf28Du,Donald J. Trump,realDonaldTrump,2020-08-14T11:36:45.000Z,Fri Aug 14 11:36:45 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/TeamTrump/status/1293699049984532485 ,0,0,,,,,
1294236288401498112,"RT @FordOConnell : Spot on @HeyTammyBruce: 

""Hiding Mr. Biden in a basement has been absurdly accepted by the media. Unable to toss Ms. Harris into a literal basement, they’re now trying to construct a virtual bunker for her.""

https://t.co/PZnct9TBYp",Donald J. Trump,realDonaldTrump,2020-08-14T11:35:51.000Z,Fri Aug 14 11:35:51 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.washingtontimes.com/news/2020/aug/11/democratic-party-sets-rules-for-criticizing-bidens/ ,0,1,,,,,
1294236236631220227,RT @TrumpWarRoom : Phony Kamala Harris said she's interested in packing the Supreme Court by adding four seats for liberal activists https://t.co/NQjxRVx3lS,Donald J. Trump,realDonaldTrump,2020-08-14T11:35:39.000Z,Fri Aug 14 11:35:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.bloomberg.com/news/articles/2019-05-15/kamala-harris-supreme-court ,0,0,,,,,
1294236172605161474,"RT @GOPChairwoman : Biden and Harris want to raise your taxes, eliminate your health plan, and send your utility bills through the roof. 

That’s not “for the people.”

It’s “for the radical left!”",Donald J. Trump,realDonaldTrump,2020-08-14T11:35:23.000Z,Fri Aug 14 11:35:23 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294236127164014592,RT @deneenborelli : Seriously? You are shameless @KamalaHarris clearly you will do anything for power. Roll tape. #PhonyKamala #HypocriteHarris #NoBidenNoHarris @BlackVoices4DJT #BlackVoicesforTrump https://t.co/DmvjJvHreC,Donald J. Trump,realDonaldTrump,2020-08-14T11:35:13.000Z,Fri Aug 14 11:35:13 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,2,video,https://video.twimg.com/ext_tw_video/1293716790372073472/pu/vid/470x270/YjSQtFht3cRwE5nl.mp4?tag=10,,,
1294236037275774976,"RT @RepLeeZeldin : With a straight face, Biden just said President Trump has been coddling terrorists around the world.??After Biden advised AGAINST taking out Bin Laden, now he’s ignoring that it was Pres. Trump who had Soleimani &amp; al-Baghdadi killed, the ISIS caliphate eliminated, and far more.",Donald J. Trump,realDonaldTrump,2020-08-14T11:34:51.000Z,Fri Aug 14 11:34:51 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294235882946428931,RT @yogagenie : Pro-life groups denounce Biden-Harris as 'most pro-abortion ticket in history' - Washington Times https://t.co/XCv4wKk9Hk,Donald J. Trump,realDonaldTrump,2020-08-14T11:34:14.000Z,Fri Aug 14 11:34:14 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.washingtontimes.com/news/2020/aug/12/pro-life-groups-denounce-biden-harris-most-pro-abo/ ,0,0,,,,,
1294235828827361280,RT @RealDrGina : #Biden’s Disastrous Week Was a Product of His Own Incompetence https://t.co/AjoW8p5shq,Donald J. Trump,realDonaldTrump,2020-08-14T11:34:01.000Z,Fri Aug 14 11:34:01 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://townhall.com/columnists/ginaloudon/2020/08/11/bidens-disastrous-week-was-a-product-of-his-own-incompetence-n2574130 ,1,0,,,,,
1294235792571863040,RT @Mike_Pence : We’ve created more jobs in the last 3 months than Joe Biden and Barack Obama created in their 8 years in office. https://t.co/kwk5YhL3TJ,Donald J. Trump,realDonaldTrump,2020-08-14T11:33:53.000Z,Fri Aug 14 11:33:53 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1293732252996837381/pu/vid/640x360/FEgeUTye2LOHEUp7.mp4?tag=10,,,
1294235751597694976,"RT @kidgolferman : The Trump Campaign Just Got Some Head-Turning TERRIFIC NEWS

RNC has registered 100K new voters in the 2020 cycle nearly doubled the number of new voters registered, as compared to ‘16. Enthusiasm for President Trump remain unmatched!

#Trump2020Landslide 
https://t.co/Mb6v3Yn8ID",Donald J. Trump,realDonaldTrump,2020-08-14T11:33:43.000Z,Fri Aug 14 11:33:43 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://dailycaller.com/2020/08/12/trump-campaign-voter-registration-battleground-states-polls-election/ ,1,0,,,,,
1294235587931668481,"It was showing signs of future problems, but was so good when I left 4 years ago! https://t.co/uF9T3ztMDd",Donald J. Trump,realDonaldTrump,2020-08-14T11:33:04.000Z,Fri Aug 14 11:33:04 +0000 2020,40137,10347,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nypost/status/1293855092593041408 ,0,0,,,,,
1294235168471953409,"Thank you James. Sadly, you are 100% correct!!! https://t.co/tk9k4SJxTa",Donald J. Trump,realDonaldTrump,2020-08-14T11:31:24.000Z,Fri Aug 14 11:31:24 +0000 2020,267184,74029,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/RealJamesWoods/status/1293698110049280000 ,0,0,,,,,
1294234822555119621,"RT @GOPChairwoman : A Biden-Harris fracking ban would kill MILLIONS of jobs &amp; send energy prices through the roof.

Who would benefit? 

Adversaries like Iran, Venezuela, and Russia, who would become richer and more globally influential.

It is terrible policy that America cannot afford!",Donald J. Trump,realDonaldTrump,2020-08-14T11:30:02.000Z,Fri Aug 14 11:30:02 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294234660378157057,"RT @mschlapp : When Kamala Harris says she and Biden have a vision for the country just remember that vision is CA for All:  sanctuary cities, rampant homelessness, growing crime, unpayable debt and taxes and a war on religion.",Donald J. Trump,realDonaldTrump,2020-08-14T11:29:23.000Z,Fri Aug 14 11:29:23 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294234542199525377,RT @madisongesiotto : It’s amazing being in my home state of Ohio touring with Women for Trump as we prepare to #KAG! https://t.co/6Bkhzv3Qjo,Donald J. Trump,realDonaldTrump,2020-08-14T11:28:55.000Z,Fri Aug 14 11:28:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,video,https://video.twimg.com/ext_tw_video/1293924843080101888/pu/pl/Tp3BuQf0ZoBHRACa.m3u8?tag=10,,,
1294234382757253120,"RT @realDonaldTrump : The Fake News Media is giving @KamalaHarris a free pass despite her Radical Left failures and very poor run in the Democrat Primary. There was nobody meaner or more condescending to Slow Joe, not even me, and yet she quickly evaporated down to almost zero in the polls. Bad!",Donald J. Trump,realDonaldTrump,2020-08-14T11:28:17.000Z,Fri Aug 14 11:28:17 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,,,,,
1294234296526557184,"RT @BlackVoices4DJT : Phony @KamalaHarris attacked @JoeBiden for racist policies. 

Now they're jointly embracing the radical left.

WATCH ?? https://t.co/Eqm5bUYGyr",Donald J. Trump,realDonaldTrump,2020-08-14T11:27:56.000Z,Fri Aug 14 11:27:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,video,https://video.twimg.com/ext_tw_video/1293550967410089984/pu/pl/R4S3PXnNKRD4_1Ss.m3u8?tag=10,,,
1294234251202887680,"RT @newsmax : On healthcare plans, this analyst says ""Kamala Harris is really Bernie Sanders with a skirt.” ? https://t.co/aP8sQHV30A https://t.co/RlpAZrR0QL",Donald J. Trump,realDonaldTrump,2020-08-14T11:27:45.000Z,Fri Aug 14 11:27:45 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://ow.ly/tspF50AXXgC ,0,0,photo,https://pbs.twimg.com/media/EfTaP4JXYAI-QOj.jpg,,,
1294234216788615168,"RT @MichelleMakori : Trump announces 'Historic Peace Agreement' between Israel, UAE
Amazing diplomacy by the Trump administration.
https://t.co/8U34PQoYa7",Donald J. Trump,realDonaldTrump,2020-08-14T11:27:37.000Z,Fri Aug 14 11:27:37 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.foxnews.com/politics/trump-israel-uae-peace-agreement ,0,0,,,,,
1294234164791779329,"RT @jepence : President Trump promised to bring manufacturing jobs back to places like Erie, Pennsylvania—and he kept that promise by passing the #USMCA 

Here’s why @TeamTrump volunteers, like Barbara, are so working hard for #FourMoreYears 

#MAGA ???? https://t.co/wokoiE2Wpp",Donald J. Trump,realDonaldTrump,2020-08-14T11:27:25.000Z,Fri Aug 14 11:27:25 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,3,1,video,https://video.twimg.com/ext_tw_video/1293692474507104258/pu/vid/640x360/dkeqEyDea7nP3x0j.mp4?tag=10,,,
1294234106264461312,"RT @TedAbram1 : CORRECT: Deneen said Harris “is well known as a far-left radical Senator,” and supports socialist ideas such as the Green New Deal, sanctuary cities, and open borders, to name a few.https://t.co/ByKAB03tMA via @deneenborelli",Donald J. Trump,realDonaldTrump,2020-08-14T11:27:11.000Z,Fri Aug 14 11:27:11 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://deneenborelli.com/2020/08/deneen-borelli-debates-biden-harris-ticket-on-fox-business-network/ ,0,1,,,,,
1294233857814859776,"RT @MichelleMakori : More Sunni Arab states will follow the UAE/ Israel deal. They have had enough of the Palestinians rejecting every peace deal offered to them for over half a century &amp; are moving ahead with or without them, propelled by the growing common threat of Iran.",Donald J. Trump,realDonaldTrump,2020-08-14T11:26:12.000Z,Fri Aug 14 11:26:12 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294233649987149824,"RT @BlackVoices4DJT : BABIES FOR TRUMP! ??????

#BlackVoicesforTrump
#Woke https://t.co/wPXU71IYz5",Donald J. Trump,realDonaldTrump,2020-08-14T11:25:22.000Z,Fri Aug 14 11:25:22 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/EfU-ZVkXoAMvtJN.jpg,,,
1294233607175839744,RT @trish_regan : Why do Harris and Biden invite the press for a press conference if questions aren’t allowed? #TrishIntel,Donald J. Trump,realDonaldTrump,2020-08-14T11:25:12.000Z,Fri Aug 14 11:25:12 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,,,,
1294233548199792641,"RT @TeamTrump : Being Commander in Chief is more than just a job to President Trump.

It’s a sworn duty to Keep America Safe. https://t.co/rpGq7bhwIW",Donald J. Trump,realDonaldTrump,2020-08-14T11:24:58.000Z,Fri Aug 14 11:24:58 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/EfVGePIWkAETrjQ.jpg,,,
1294233498514055168,"RT @TrumpWarRoom : HISTORIC: After 49 years, Israel and the United Arab Emirates will fully normalize their diplomatic relations.

This is a MASSIVE WIN for President Trump and the American people! https://t.co/nOXN6xpZOM",Donald J. Trump,realDonaldTrump,2020-08-14T11:24:46.000Z,Fri Aug 14 11:24:46 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,video,https://video.twimg.com/amplify_video/1293996279786332163/vid/1280x720/d-6FodkUe4NEQPgJ.mp4?tag=13,,,
1294233466461192192,"RT @HikindDov : Historic indeed and it’s not under “progressives” that peace between Israel and its Arab neighbor is being achieved, but because of the bold vision &amp; leadership of President Trump.

It’s a major breakthrough &amp; we hope it’ll lead to normalization with the rest of the Arab world. https://t.co/h9PMjzdVHc",Donald J. Trump,realDonaldTrump,2020-08-14T11:24:38.000Z,Fri Aug 14 11:24:38 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/realDonaldTrump/status/1293922936609546240 ,0,0,,,,,
1294232685943062528,RT @FordOConnell : Bingo... https://t.co/reXvSqRsnQ,Donald J. Trump,realDonaldTrump,2020-08-14T11:21:32.000Z,Fri Aug 14 11:21:32 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/KatiePavlich/status/1293602199122190336 ,0,0,,,,,
1294232550114820096,"RT @FordOConnell : Best news, I have heard all week:

Big 12 to move forward with plans for fall football season

https://t.co/Lfr2UHz20h",Donald J. Trump,realDonaldTrump,2020-08-14T11:21:00.000Z,Fri Aug 14 11:21:00 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.espn.com/college-football/story/_/id/29642207/big-12-move-forward-plans-fall-football-season-source-says ,0,0,,,,,
1294232517936132096,RT @SecretsBedard : 'She didn't even make it to Christmas': @BretBaier rips 'disingenuous' media coverage of Biden selecting Kamala Harris as VP Mother Teresa. https://t.co/dlphGBwVzi https://t.co/F25OokpXOl,Donald J. Trump,realDonaldTrump,2020-08-14T11:20:52.000Z,Fri Aug 14 11:20:52 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://washex.am/2PJJapq ,0,1,photo,https://pbs.twimg.com/media/EfQTDoRWsAMlNAK.png,,,
1294232434142314497,"RT @FordOConnell : “Dems have shown they are not up to the task to get us to brighter days. Just look at the states and cities run by Democrats and you can see their many failures and the suffering they create.” Harris is part of that failed system &amp; so is Biden. ?

https://t.co/HlHMHwQjw6",Donald J. Trump,realDonaldTrump,2020-08-14T11:20:32.000Z,Fri Aug 14 11:20:32 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.foxnews.com/opinion/kamala-harris-vp-choice-biden-brad-blakeman ,0,0,,,,,
1294136619406995456,RT @RudyGiuliani : 82% of Americans would see their taxes go up under the Joe Biden tax plan!,Donald J. Trump,realDonaldTrump,2020-08-14T04:59:48.000Z,Fri Aug 14 04:59:48 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294136585886134272,"RT @RealJamesWoods : For those who thought he actually didn’t say this alarmingly insane rant, here it is... https://t.co/UlCML1anSY",Donald J. Trump,realDonaldTrump,2020-08-14T04:59:40.000Z,Fri Aug 14 04:59:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/RitaPanahi/status/1201117152536715265 ,0,0,,,,,
1294136340896915457,"RT @buds1008 : @KatiePavlich @LindaSuhler Let's get this straight right away Camel Laugh and China Joe will lie, lie, and lie and the media will NOT challenge them on all the false statements they make. IT IS UP TO AMERICAN WARRIORS TO GET THE TRUTH OUT TO THE AMERICAN PEOPLE!!!!",Donald J. Trump,realDonaldTrump,2020-08-14T04:58:42.000Z,Fri Aug 14 04:58:42 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,,,,,
1294136186802339841,"RT @buds1008 : While Biden plays hide and seek with Camel Laugh, Trump plays 3 dimensional Chess with the Middle East and wins historical deals!! ""Play it again Sam"" how the Democrats will lose everything in November! TRUMP IS THE GREATEST!!!",Donald J. Trump,realDonaldTrump,2020-08-14T04:58:05.000Z,Fri Aug 14 04:58:05 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1294052825845182464,".@DonYoungAK really produces for Alaska. He is an incredible Congressman who loves his State and works tirelessly for it. Strong on Public Lands, Energy, and our Second Amendment. He will never let you down, and has my Complete and Total Endorsement! https://t.co/cUR3zuUfs6",Donald J. Trump,realDonaldTrump,2020-08-13T23:26:50.000Z,Thu Aug 13 23:26:50 +0000 2020,32375,8729,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://secure.winred.com/alaskans-for-don-young-inc/ak4donyoung2020 ,0,1,,,,,
1294051967933841415,"...She will be a great Senator, and has my Complete and Total Endorsement! https://t.co/7yHPhxqQVS",Donald J. Trump,realDonaldTrump,2020-08-13T23:23:26.000Z,Thu Aug 13 23:23:26 +0000 2020,27655,6126,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://secure.winred.com/lummis-for-wyoming/senate_red?sc=winred-directory ,0,0,,,,,
1294051966818177026,".@CynthiaMLummis is a friend of mine and a great woman. She is running for Senate in the very Special State of Wyoming. Cynthia is Strongly for our Military, our Vets, and protection of the Second Amendment...",Donald J. Trump,realDonaldTrump,2020-08-13T23:23:25.000Z,Thu Aug 13 23:23:25 +0000 2020,62412,15315,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1294022819253231618,RT @WhiteHouse : LIVE: President @realDonaldTrump holds a news conference https://t.co/uWAINTBssk,Donald J. Trump,realDonaldTrump,2020-08-13T21:27:36.000Z,Thu Aug 13 21:27:36 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.pscp.tv/w/cgRWOTFxTFFHVnJ5UkFKRUp8MWRqR1hvWlJqQXpLWliKmOmTEVG6WQQTb5YkgxaNy1YxC37sER6eabF0bHdD ,0,1,,,,,
1293985545534746625,https://t.co/ymvtIzQqoR,Donald J. Trump,realDonaldTrump,2020-08-13T18:59:29.000Z,Thu Aug 13 18:59:29 +0000 2020,27725,7167,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/EfUo_nzXYAEOhdr.jpg,,,
1293985539230752769,https://t.co/BY6PrMRmqJ,Donald J. Trump,realDonaldTrump,2020-08-13T18:59:28.000Z,Thu Aug 13 18:59:28 +0000 2020,30436,7767,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/EfUo_NiXYAELTUB.jpg,,,
1293985532205248516,https://t.co/mx45DgJgG4,Donald J. Trump,realDonaldTrump,2020-08-13T18:59:26.000Z,Thu Aug 13 18:59:26 +0000 2020,32144,8291,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/EfUo-0cWkAEJp-N.jpg,,,
1293985525578313729,https://t.co/7i9aIfFIJp,Donald J. Trump,realDonaldTrump,2020-08-13T18:59:25.000Z,Thu Aug 13 18:59:25 +0000 2020,21679,6332,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/EfUo-aXXkAAXRSE.jpg,,,
1293985518275956736,https://t.co/YuZ88w0gIF,Donald J. Trump,realDonaldTrump,2020-08-13T18:59:23.000Z,Thu Aug 13 18:59:23 +0000 2020,23663,7036,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/EfUo-EOXgAAGfyM.jpg,,,
1293985511690907648,https://t.co/eDLyAEyeW6,Donald J. Trump,realDonaldTrump,2020-08-13T18:59:21.000Z,Thu Aug 13 18:59:21 +0000 2020,61545,16198,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EfUo9nWWsAEYBBU.jpg,,,
1293976130416861184,https://t.co/GjE7vZd3SA https://t.co/1Bcbpr1D9d,Donald J. Trump,realDonaldTrump,2020-08-13T18:22:05.000Z,Thu Aug 13 18:22:05 +0000 2020,58828,17735,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/realDonaldTrump/status/1293922936609546240 ,0,0,video,https://video.twimg.com/amplify_video/1293933591299334144/vid/640x360/mooQtcTTynZKmk5d.mp4?tag=13,,,
1293937894525227013,The world will be laughing and taking full advantage of the United States if Joe Biden ever became President. Our Country would COLLAPSE! https://t.co/lxcyxYL9YC,Donald J. Trump,realDonaldTrump,2020-08-13T15:50:08.000Z,Thu Aug 13 15:50:08 +0000 2020,99840,32255,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1293937613548728320/pu/vid/640x360/Wx5j-uT4NrV0LU5V.mp4?tag=10,,,
1293937233037230080,"Great National Champions, thank you Coach O! https://t.co/XD2t79CUyq",Donald J. Trump,realDonaldTrump,2020-08-13T15:47:31.000Z,Thu Aug 13 15:47:31 +0000 2020,55835,11614,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1293937186224603141/pu/pl/2EqouelYPODIFPof.m3u8?tag=10,,,
1293922936609546240,"HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Israel and the United Arab Emirates!",Donald J. Trump,realDonaldTrump,2020-08-13T14:50:42.000Z,Thu Aug 13 14:50:42 +0000 2020,328442,69633,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1293922803419353088,"Joint Statement of the United States, the State of Israel, and the United Arab Emirates https://t.co/oVyjLxf0jd",Donald J. Trump,realDonaldTrump,2020-08-13T14:50:10.000Z,Thu Aug 13 14:50:10 +0000 2020,109627,34888,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EfTv44FX0Ag4MeR.jpg,,,
1293919097617625089,https://t.co/0wz3UZgIuj,Donald J. Trump,realDonaldTrump,2020-08-13T14:35:27.000Z,Thu Aug 13 14:35:27 +0000 2020,64589,20138,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1293685834600927232/vid/480x270/FeZx5JSF8dtxuhya.mp4?tag=13,,,
1293918918852120576,RT @TeamTrump : President @realDonaldTrump: It's amazing the way Sleepy Joe buys into the Radical Left https://t.co/yw3awb8aUF,Donald J. Trump,realDonaldTrump,2020-08-13T14:34:44.000Z,Thu Aug 13 14:34:44 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,video,https://video.twimg.com/amplify_video/1293902347568021505/pl/MPZwKAoOdp_EqusT.m3u8?tag=13,,,
1293918881237671936,RT @TeamTrump : President @realDonaldTrump on Joe Biden and Kamala Harris wanting to raise taxes on Americans by $4 TRILLION https://t.co/4GivxINsbu,Donald J. Trump,realDonaldTrump,2020-08-13T14:34:35.000Z,Thu Aug 13 14:34:35 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,video,https://video.twimg.com/amplify_video/1293901484904656898/vid/480x270/_upIERYcNqp9QPmx.mp4?tag=13,,,
1293909392459350019,"Drug companies, which are being forced by me to substantially reduce Drug Prices, are taking $millions in ads saying I want to increase Medicare Primiums. Wrong, just the opposite! These ads show DRUG PRICES ARE GOING DOWN, and they are not happy! False advertising!",Donald J. Trump,realDonaldTrump,2020-08-13T13:56:53.000Z,Thu Aug 13 13:56:53 +0000 2020,154795,42099,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1293869227036811265,"The Fake News Media is giving @KamalaHarris a free pass despite her Radical Left failures and very poor run in the Democrat Primary. There was nobody meaner or more condescending to Slow Joe, not even me, and yet she quickly evaporated down to almost zero in the polls. Bad!",Donald J. Trump,realDonaldTrump,2020-08-13T11:17:17.000Z,Thu Aug 13 11:17:17 +0000 2020,119563,29513,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1293861034009268224,"Very poor morning TV ratings for MSDNC’s Morning Joe, headed by a complete Psycho named Joe Scarborough and his ditzy airhead wife, Mika, and also @CNN, headed by complete unknowns. Congratulations to @foxandfriends on dominating the mornings (thank you President Trump!).",Donald J. Trump,realDonaldTrump,2020-08-13T10:44:43.000Z,Thu Aug 13 10:44:43 +0000 2020,115068,24126,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,
1293860654626078721,I will be interviewed by @MariaBartiromo on @FoxBusiness this morning at 7:30. A.M. Enjoy!,Donald J. Trump,realDonaldTrump,2020-08-13T10:43:13.000Z,Thu Aug 13 10:43:13 +0000 2020,66441,11055,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,
